source_id,source_name,source_category,source_type,target_id,target_name,target_category,target_type,relationship_type
117,Antisocial Personality Disorder,Personality Disorders,disorder,Impulsivity,SYM_Impulsivity,Personality Disorders,symptom,HAS_SYMPTOM
117,Antisocial Personality Disorder,Personality Disorders,disorder,Aggressiveness,SYM_Aggressiveness,Personality Disorders,symptom,HAS_SYMPTOM
117,Antisocial Personality Disorder,Personality Disorders,disorder,Lack of remorse,SYM_Lack of remorse,Personality Disorders,symptom,HAS_SYMPTOM
117,Antisocial Personality Disorder,Personality Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
117,Antisocial Personality Disorder,Personality Disorders,disorder,Somatic Symptom Disorder,Somatic Symptom Disorder,Somatic Symptom and Related Disorders,disorder,COMORBID_WITH
117,Antisocial Personality Disorder,Personality Disorders,disorder,Gambling Disorder,Gambling Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
118,Borderline Personality Disorder,Personality Disorders,disorder,Unstable relationships,SYM_Unstable relationships,Personality Disorders,symptom,HAS_SYMPTOM
118,Borderline Personality Disorder,Personality Disorders,disorder,Identity disturbance,SYM_Identity disturbance,Personality Disorders,symptom,HAS_SYMPTOM
118,Borderline Personality Disorder,Personality Disorders,disorder,Impulsivity,SYM_Impulsivity,Personality Disorders,symptom,HAS_SYMPTOM
118,Borderline Personality Disorder,Personality Disorders,disorder,Suicidal behavior,SYM_Suicidal behavior,Personality Disorders,symptom,HAS_SYMPTOM
118,Borderline Personality Disorder,Personality Disorders,disorder,Emotional instability,SYM_Emotional instability,Personality Disorders,symptom,HAS_SYMPTOM
118,Borderline Personality Disorder,Personality Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
118,Borderline Personality Disorder,Personality Disorders,disorder,PTSD,PTSD,Trauma and Stressor-Related Disorders,disorder,COMORBID_WITH
118,Borderline Personality Disorder,Personality Disorders,disorder,Bulimia Nervosa,Bulimia Nervosa,Feeding and Eating Disorders,disorder,COMORBID_WITH
118,Borderline Personality Disorder,Personality Disorders,disorder,Binge-Eating Disorder,Binge-Eating Disorder,Feeding and Eating Disorders,disorder,COMORBID_WITH
119,Histrionic Personality Disorder,Personality Disorders,disorder,Attention seeking,SYM_Attention seeking,Personality Disorders,symptom,HAS_SYMPTOM
119,Histrionic Personality Disorder,Personality Disorders,disorder,Excessive emotionality,SYM_Excessive emotionality,Personality Disorders,symptom,HAS_SYMPTOM
119,Histrionic Personality Disorder,Personality Disorders,disorder,Suggestibility,SYM_Suggestibility,Personality Disorders,symptom,HAS_SYMPTOM
119,Histrionic Personality Disorder,Personality Disorders,disorder,Shallow emotions,SYM_Shallow emotions,Personality Disorders,symptom,HAS_SYMPTOM
119,Histrionic Personality Disorder,Personality Disorders,disorder,Dramatic behavior,SYM_Dramatic behavior,Personality Disorders,symptom,HAS_SYMPTOM
119,Histrionic Personality Disorder,Personality Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
119,Histrionic Personality Disorder,Personality Disorders,disorder,Somatic Symptom Disorder,Somatic Symptom Disorder,Somatic Symptom and Related Disorders,disorder,COMORBID_WITH
119,Histrionic Personality Disorder,Personality Disorders,disorder,Borderline Personality Disorder,Borderline Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
119,Histrionic Personality Disorder,Personality Disorders,disorder,Dependent Personality Disorder,Dependent Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
120,Narcissistic Personality Disorder,Personality Disorders,disorder,Grandiosity,SYM_Grandiosity,Bipolar and Related Disorders,symptom,HAS_SYMPTOM
120,Narcissistic Personality Disorder,Personality Disorders,disorder,Need for admiration,SYM_Need for admiration,Personality Disorders,symptom,HAS_SYMPTOM
120,Narcissistic Personality Disorder,Personality Disorders,disorder,Lack of empathy,SYM_Lack of empathy,Personality Disorders,symptom,HAS_SYMPTOM
120,Narcissistic Personality Disorder,Personality Disorders,disorder,Sense of entitlement,SYM_Sense of entitlement,Personality Disorders,symptom,HAS_SYMPTOM
120,Narcissistic Personality Disorder,Personality Disorders,disorder,Interpersonal exploitation,SYM_Interpersonal exploitation,Personality Disorders,symptom,HAS_SYMPTOM
120,Narcissistic Personality Disorder,Personality Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
120,Narcissistic Personality Disorder,Personality Disorders,disorder,Histrionic Personality Disorder,Histrionic Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
120,Narcissistic Personality Disorder,Personality Disorders,disorder,Borderline Personality Disorder,Borderline Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
120,Narcissistic Personality Disorder,Personality Disorders,disorder,Antisocial Personality Disorder,Antisocial Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
121,Avoidant Personality Disorder,Personality Disorders,disorder,Social inhibition,SYM_Social inhibition,Personality Disorders,symptom,HAS_SYMPTOM
121,Avoidant Personality Disorder,Personality Disorders,disorder,Feelings of inadequacy,SYM_Feelings of inadequacy,Personality Disorders,symptom,HAS_SYMPTOM
121,Avoidant Personality Disorder,Personality Disorders,disorder,Fear of criticism,SYM_Fear of criticism,Personality Disorders,symptom,HAS_SYMPTOM
121,Avoidant Personality Disorder,Personality Disorders,disorder,Reluctance for involvement,SYM_Reluctance for involvement,Personality Disorders,symptom,HAS_SYMPTOM
121,Avoidant Personality Disorder,Personality Disorders,disorder,Self-perception as socially inept,SYM_Self-perception as socially inept,Personality Disorders,symptom,HAS_SYMPTOM
121,Avoidant Personality Disorder,Personality Disorders,disorder,Social Anxiety Disorder,Social Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
121,Avoidant Personality Disorder,Personality Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
121,Avoidant Personality Disorder,Personality Disorders,disorder,Dependent Personality Disorder,Dependent Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
122,Dependent Personality Disorder,Personality Disorders,disorder,Need to be taken care of,SYM_Need to be taken care of,Personality Disorders,symptom,HAS_SYMPTOM
122,Dependent Personality Disorder,Personality Disorders,disorder,Submissive behavior,SYM_Submissive behavior,Personality Disorders,symptom,HAS_SYMPTOM
122,Dependent Personality Disorder,Personality Disorders,disorder,Fear of separation,SYM_Fear of separation,Personality Disorders,symptom,HAS_SYMPTOM
122,Dependent Personality Disorder,Personality Disorders,disorder,Difficulty making decisions,SYM_Difficulty making decisions,Personality Disorders,symptom,HAS_SYMPTOM
122,Dependent Personality Disorder,Personality Disorders,disorder,Fear of abandonment,SYM_Fear of abandonment,Personality Disorders,symptom,HAS_SYMPTOM
122,Dependent Personality Disorder,Personality Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
122,Dependent Personality Disorder,Personality Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
122,Dependent Personality Disorder,Personality Disorders,disorder,Adjustment Disorders,Adjustment Disorders,Trauma and Stressor-Related Disorders,disorder,COMORBID_WITH
122,Dependent Personality Disorder,Personality Disorders,disorder,Borderline Personality Disorder,Borderline Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
123,Obsessive-Compulsive Personality Disorder,Personality Disorders,disorder,Preoccupation with order,SYM_Preoccupation with order,Personality Disorders,symptom,HAS_SYMPTOM
123,Obsessive-Compulsive Personality Disorder,Personality Disorders,disorder,Perfectionism,SYM_Perfectionism,Personality Disorders,symptom,HAS_SYMPTOM
123,Obsessive-Compulsive Personality Disorder,Personality Disorders,disorder,Mental control,SYM_Mental control,Personality Disorders,symptom,HAS_SYMPTOM
123,Obsessive-Compulsive Personality Disorder,Personality Disorders,disorder,Rigid stubbornness,SYM_Rigid stubbornness,Personality Disorders,symptom,HAS_SYMPTOM
123,Obsessive-Compulsive Personality Disorder,Personality Disorders,disorder,Excessive devotion to work,SYM_Excessive devotion to work,Personality Disorders,symptom,HAS_SYMPTOM
123,Obsessive-Compulsive Personality Disorder,Personality Disorders,disorder,Obsessive-Compulsive Disorder,Obsessive-Compulsive Disorder,Obsessive-Compulsive and Related Disorders,disorder,COMORBID_WITH
123,Obsessive-Compulsive Personality Disorder,Personality Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
123,Obsessive-Compulsive Personality Disorder,Personality Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
124,Personality Change Due to Medical Condition,Personality Disorders,disorder,Change from prior personality,SYM_Change from prior personality,Personality Disorders,symptom,HAS_SYMPTOM
124,Personality Change Due to Medical Condition,Personality Disorders,disorder,Due to medical condition,SYM_Due to medical condition,Personality Disorders,symptom,HAS_SYMPTOM
124,Personality Change Due to Medical Condition,Personality Disorders,disorder,Distress or impairment,SYM_Distress or impairment,Personality Disorders,symptom,HAS_SYMPTOM
124,Personality Change Due to Medical Condition,Personality Disorders,disorder,Personality changes,SYM_Personality changes,Personality Disorders,symptom,HAS_SYMPTOM
124,Personality Change Due to Medical Condition,Personality Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
124,Personality Change Due to Medical Condition,Personality Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
125,Voyeuristic Disorder,Paraphilic Disorders,disorder,Sexual arousal from watching others,SYM_Sexual arousal from watching others,Paraphilic Disorders,symptom,HAS_SYMPTOM
125,Voyeuristic Disorder,Paraphilic Disorders,disorder,Acts on urges with nonconsenting persons,SYM_Acts on urges with nonconsenting persons,Paraphilic Disorders,symptom,HAS_SYMPTOM
125,Voyeuristic Disorder,Paraphilic Disorders,disorder,Causes significant distress,SYM_Causes significant distress,Paraphilic Disorders,symptom,HAS_SYMPTOM
125,Voyeuristic Disorder,Paraphilic Disorders,disorder,Recurrent intense urges,SYM_Recurrent intense urges,Paraphilic Disorders,symptom,HAS_SYMPTOM
125,Voyeuristic Disorder,Paraphilic Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
125,Voyeuristic Disorder,Paraphilic Disorders,disorder,Exhibitionistic Disorder,Exhibitionistic Disorder,Paraphilic Disorders,disorder,COMORBID_WITH
126,Exhibitionistic Disorder,Paraphilic Disorders,disorder,Exposing genitals to others,SYM_Exposing genitals to others,Paraphilic Disorders,symptom,HAS_SYMPTOM
126,Exhibitionistic Disorder,Paraphilic Disorders,disorder,Sexual arousal from exposure,SYM_Sexual arousal from exposure,Paraphilic Disorders,symptom,HAS_SYMPTOM
126,Exhibitionistic Disorder,Paraphilic Disorders,disorder,Acts with nonconsenting persons,SYM_Acts with nonconsenting persons,Paraphilic Disorders,symptom,HAS_SYMPTOM
126,Exhibitionistic Disorder,Paraphilic Disorders,disorder,Recurrent urges to expose,SYM_Recurrent urges to expose,Paraphilic Disorders,symptom,HAS_SYMPTOM
126,Exhibitionistic Disorder,Paraphilic Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
126,Exhibitionistic Disorder,Paraphilic Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
127,Frotteuristic Disorder,Paraphilic Disorders,disorder,Touching nonconsenting persons,SYM_Touching nonconsenting persons,Paraphilic Disorders,symptom,HAS_SYMPTOM
127,Frotteuristic Disorder,Paraphilic Disorders,disorder,Sexual arousal from touching,SYM_Sexual arousal from touching,Paraphilic Disorders,symptom,HAS_SYMPTOM
127,Frotteuristic Disorder,Paraphilic Disorders,disorder,Recurring intense urges,SYM_Recurring intense urges,Paraphilic Disorders,symptom,HAS_SYMPTOM
127,Frotteuristic Disorder,Paraphilic Disorders,disorder,Significant distress,SYM_Significant distress,Sexual Dysfunctions,symptom,HAS_SYMPTOM
127,Frotteuristic Disorder,Paraphilic Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
127,Frotteuristic Disorder,Paraphilic Disorders,disorder,Exhibitionistic Disorder,Exhibitionistic Disorder,Paraphilic Disorders,disorder,COMORBID_WITH
128,Sexual Masochism Disorder,Paraphilic Disorders,disorder,Arousal from being humiliated,SYM_Arousal from being humiliated,Paraphilic Disorders,symptom,HAS_SYMPTOM
128,Sexual Masochism Disorder,Paraphilic Disorders,disorder,Sexual urges cause distress,SYM_Sexual urges cause distress,Paraphilic Disorders,symptom,HAS_SYMPTOM
128,Sexual Masochism Disorder,Paraphilic Disorders,disorder,Impairment in functioning,SYM_Impairment in functioning,Paraphilic Disorders,symptom,HAS_SYMPTOM
128,Sexual Masochism Disorder,Paraphilic Disorders,disorder,Recurrent intense urges,SYM_Recurrent intense urges,Paraphilic Disorders,symptom,HAS_SYMPTOM
128,Sexual Masochism Disorder,Paraphilic Disorders,disorder,Borderline Personality Disorder,Borderline Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
128,Sexual Masochism Disorder,Paraphilic Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
129,Sexual Sadism Disorder,Paraphilic Disorders,disorder,Arousal from others suffering,SYM_Arousal from others suffering,Paraphilic Disorders,symptom,HAS_SYMPTOM
129,Sexual Sadism Disorder,Paraphilic Disorders,disorder,Acts on urges with nonconsenting persons,SYM_Acts on urges with nonconsenting persons,Paraphilic Disorders,symptom,HAS_SYMPTOM
129,Sexual Sadism Disorder,Paraphilic Disorders,disorder,Significant distress or impairment,SYM_Significant distress or impairment,Paraphilic Disorders,symptom,HAS_SYMPTOM
129,Sexual Sadism Disorder,Paraphilic Disorders,disorder,Recurrent intense urges,SYM_Recurrent intense urges,Paraphilic Disorders,symptom,HAS_SYMPTOM
129,Sexual Sadism Disorder,Paraphilic Disorders,disorder,Antisocial Personality Disorder,Antisocial Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
129,Sexual Sadism Disorder,Paraphilic Disorders,disorder,Sexual Masochism Disorder,Sexual Masochism Disorder,Paraphilic Disorders,disorder,COMORBID_WITH
130,Pedophilic Disorder,Paraphilic Disorders,disorder,Sexual attraction to children,SYM_Sexual attraction to children,Paraphilic Disorders,symptom,HAS_SYMPTOM
130,Pedophilic Disorder,Paraphilic Disorders,disorder,Acts on urges or causes distress,SYM_Acts on urges or causes distress,Paraphilic Disorders,symptom,HAS_SYMPTOM
130,Pedophilic Disorder,Paraphilic Disorders,disorder,Present for at least 6 months,SYM_Present for at least 6 months,Paraphilic Disorders,symptom,HAS_SYMPTOM
130,Pedophilic Disorder,Paraphilic Disorders,disorder,Recurrent intense urges,SYM_Recurrent intense urges,Paraphilic Disorders,symptom,HAS_SYMPTOM
130,Pedophilic Disorder,Paraphilic Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
130,Pedophilic Disorder,Paraphilic Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
131,Fetishistic Disorder,Paraphilic Disorders,disorder,Arousal from objects or body parts,SYM_Arousal from objects or body parts,Paraphilic Disorders,symptom,HAS_SYMPTOM
131,Fetishistic Disorder,Paraphilic Disorders,disorder,Persistent sexual urges,SYM_Persistent sexual urges,Paraphilic Disorders,symptom,HAS_SYMPTOM
131,Fetishistic Disorder,Paraphilic Disorders,disorder,Causes significant distress,SYM_Causes significant distress,Paraphilic Disorders,symptom,HAS_SYMPTOM
131,Fetishistic Disorder,Paraphilic Disorders,disorder,Recurrent intense fantasies,SYM_Recurrent intense fantasies,Paraphilic Disorders,symptom,HAS_SYMPTOM
131,Fetishistic Disorder,Paraphilic Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
131,Fetishistic Disorder,Paraphilic Disorders,disorder,Sexual Masochism Disorder,Sexual Masochism Disorder,Paraphilic Disorders,disorder,COMORBID_WITH
132,Transvestic Disorder,Paraphilic Disorders,disorder,Arousal from cross-dressing,SYM_Arousal from cross-dressing,Paraphilic Disorders,symptom,HAS_SYMPTOM
132,Transvestic Disorder,Paraphilic Disorders,disorder,Persistent sexual urges,SYM_Persistent sexual urges,Paraphilic Disorders,symptom,HAS_SYMPTOM
132,Transvestic Disorder,Paraphilic Disorders,disorder,Causes significant distress,SYM_Causes significant distress,Paraphilic Disorders,symptom,HAS_SYMPTOM
132,Transvestic Disorder,Paraphilic Disorders,disorder,Recurrent fantasies,SYM_Recurrent fantasies,Paraphilic Disorders,symptom,HAS_SYMPTOM
132,Transvestic Disorder,Paraphilic Disorders,disorder,Fetishistic Disorder,Fetishistic Disorder,Paraphilic Disorders,disorder,COMORBID_WITH
132,Transvestic Disorder,Paraphilic Disorders,disorder,Sexual Masochism Disorder,Sexual Masochism Disorder,Paraphilic Disorders,disorder,COMORBID_WITH
132,Transvestic Disorder,Paraphilic Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
133,Social Communication Disorder,,disorder,Deficits in social communication,SYM_Deficits in social communication,,symptom,HAS_SYMPTOM
133,Social Communication Disorder,,disorder,Difficulty with social context,SYM_Difficulty with social context,,symptom,HAS_SYMPTOM
133,Social Communication Disorder,,disorder,Difficulty with conversation rules,SYM_Difficulty with conversation rules,,symptom,HAS_SYMPTOM
133,Social Communication Disorder,,disorder,Difficulty understanding implicit meaning,SYM_Difficulty understanding implicit meaning,,symptom,HAS_SYMPTOM
133,Social Communication Disorder,,disorder,Language Disorder,Language Disorder,Neurodevelopmental Disorders,disorder,COMORBID_WITH
133,Social Communication Disorder,,disorder,Autism Spectrum Disorder,Autism Spectrum Disorder,Neurodevelopmental Disorders,disorder,COMORBID_WITH
133,Social Communication Disorder,,disorder,Attention-Deficit/Hyperactivity Disorder,Attention-Deficit/Hyperactivity Disorder,Neurodevelopmental Disorders,disorder,COMORBID_WITH
134,Psychotic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Hallucinations,SYM_Hallucinations,Schizophrenia Spectrum and Other Psychotic Disorders,symptom,HAS_SYMPTOM
134,Psychotic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Delusions,SYM_Delusions,Schizophrenia Spectrum and Other Psychotic Disorders,symptom,HAS_SYMPTOM
134,Psychotic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Medical condition link,SYM_Medical condition link,Bipolar and Related Disorders,symptom,HAS_SYMPTOM
134,Psychotic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Disorganized thinking,SYM_Disorganized thinking,Schizophrenia Spectrum and Other Psychotic Disorders,symptom,HAS_SYMPTOM
134,Psychotic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Major Neurocognitive Disorder,Major Neurocognitive Disorder,Neurocognitive Disorders,disorder,COMORBID_WITH
134,Psychotic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
134,Psychotic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Delirium,Delirium,Neurocognitive Disorders,disorder,COMORBID_WITH
135,Catatonic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Stupor,SYM_Stupor,Schizophrenia Spectrum and Other Psychotic Disorders,symptom,HAS_SYMPTOM
135,Catatonic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Catalepsy,SYM_Catalepsy,Schizophrenia Spectrum and Other Psychotic Disorders,symptom,HAS_SYMPTOM
135,Catatonic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Mutism,SYM_Mutism,Schizophrenia Spectrum and Other Psychotic Disorders,symptom,HAS_SYMPTOM
135,Catatonic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Posturing,SYM_Posturing,Schizophrenia Spectrum and Other Psychotic Disorders,symptom,HAS_SYMPTOM
135,Catatonic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Waxy flexibility,SYM_Waxy flexibility,Schizophrenia Spectrum and Other Psychotic Disorders,symptom,HAS_SYMPTOM
135,Catatonic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
135,Catatonic Disorder Due to Medical Condition,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,Schizophrenia,Schizophrenia,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,COMORBID_WITH
136,Bipolar Related Disorder Due to Medical Condition,Bipolar and Related Disorders,disorder,Manic features,SYM_Manic features,Bipolar and Related Disorders,symptom,HAS_SYMPTOM
136,Bipolar Related Disorder Due to Medical Condition,Bipolar and Related Disorders,disorder,Medical condition link,SYM_Medical condition link,Bipolar and Related Disorders,symptom,HAS_SYMPTOM
136,Bipolar Related Disorder Due to Medical Condition,Bipolar and Related Disorders,disorder,Mood disturbance,SYM_Mood disturbance,Bipolar and Related Disorders,symptom,HAS_SYMPTOM
136,Bipolar Related Disorder Due to Medical Condition,Bipolar and Related Disorders,disorder,Elevated energy,SYM_Elevated energy,Bipolar and Related Disorders,symptom,HAS_SYMPTOM
136,Bipolar Related Disorder Due to Medical Condition,Bipolar and Related Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
136,Bipolar Related Disorder Due to Medical Condition,Bipolar and Related Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
137,Depressive Disorder Due to Medical Condition,Depressive Disorders,disorder,Depression symptoms,SYM_Depression symptoms,Depressive Disorders,symptom,HAS_SYMPTOM
137,Depressive Disorder Due to Medical Condition,Depressive Disorders,disorder,Medical condition link,SYM_Medical condition link,Bipolar and Related Disorders,symptom,HAS_SYMPTOM
137,Depressive Disorder Due to Medical Condition,Depressive Disorders,disorder,Clinical distress,SYM_Clinical distress,Depressive Disorders,symptom,HAS_SYMPTOM
137,Depressive Disorder Due to Medical Condition,Depressive Disorders,disorder,Mood disturbance,SYM_Mood disturbance,Bipolar and Related Disorders,symptom,HAS_SYMPTOM
137,Depressive Disorder Due to Medical Condition,Depressive Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
137,Depressive Disorder Due to Medical Condition,Depressive Disorders,disorder,Insomnia Disorder,Insomnia Disorder,Sleep-Wake Disorders,disorder,COMORBID_WITH
138,Anxiety Disorder Due to Medical Condition,Anxiety Disorders,disorder,Anxiety symptoms,SYM_Anxiety symptoms,Anxiety Disorders,symptom,HAS_SYMPTOM
138,Anxiety Disorder Due to Medical Condition,Anxiety Disorders,disorder,Panic attacks,SYM_Panic attacks,Anxiety Disorders,symptom,HAS_SYMPTOM
138,Anxiety Disorder Due to Medical Condition,Anxiety Disorders,disorder,Medical condition link,SYM_Medical condition link,Bipolar and Related Disorders,symptom,HAS_SYMPTOM
138,Anxiety Disorder Due to Medical Condition,Anxiety Disorders,disorder,Physical symptoms,SYM_Physical symptoms,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
138,Anxiety Disorder Due to Medical Condition,Anxiety Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
138,Anxiety Disorder Due to Medical Condition,Anxiety Disorders,disorder,Panic Disorder,Panic Disorder,Anxiety Disorders,disorder,COMORBID_WITH
139,Substance/Medication-Induced OCD,Obsessive-Compulsive and Related Disorders,disorder,Obsessions or compulsions,SYM_Obsessions or compulsions,Obsessive-Compulsive and Related Disorders,symptom,HAS_SYMPTOM
139,Substance/Medication-Induced OCD,Obsessive-Compulsive and Related Disorders,disorder,Substance/medication link,SYM_Substance/medication link,Obsessive-Compulsive and Related Disorders,symptom,HAS_SYMPTOM
139,Substance/Medication-Induced OCD,Obsessive-Compulsive and Related Disorders,disorder,Behavioral symptoms,SYM_Behavioral symptoms,Obsessive-Compulsive and Related Disorders,symptom,HAS_SYMPTOM
139,Substance/Medication-Induced OCD,Obsessive-Compulsive and Related Disorders,disorder,Ritualistic behaviors,SYM_Ritualistic behaviors,Obsessive-Compulsive and Related Disorders,symptom,HAS_SYMPTOM
139,Substance/Medication-Induced OCD,Obsessive-Compulsive and Related Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
140,OCD Due to Medical Condition,Obsessive-Compulsive and Related Disorders,disorder,Obsessions,SYM_Obsessions,Obsessive-Compulsive and Related Disorders,symptom,HAS_SYMPTOM
140,OCD Due to Medical Condition,Obsessive-Compulsive and Related Disorders,disorder,Compulsions,SYM_Compulsions,Obsessive-Compulsive and Related Disorders,symptom,HAS_SYMPTOM
140,OCD Due to Medical Condition,Obsessive-Compulsive and Related Disorders,disorder,Medical condition link,SYM_Medical condition link,Bipolar and Related Disorders,symptom,HAS_SYMPTOM
140,OCD Due to Medical Condition,Obsessive-Compulsive and Related Disorders,disorder,Ritualistic behaviors,SYM_Ritualistic behaviors,Obsessive-Compulsive and Related Disorders,symptom,HAS_SYMPTOM
140,OCD Due to Medical Condition,Obsessive-Compulsive and Related Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
140,OCD Due to Medical Condition,Obsessive-Compulsive and Related Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
141,Unspecified Neurocognitive Disorder,Neurocognitive Disorders,disorder,Cognitive decline,SYM_Cognitive decline,Neurocognitive Disorders,symptom,HAS_SYMPTOM
141,Unspecified Neurocognitive Disorder,Neurocognitive Disorders,disorder,Functional impairment,SYM_Functional impairment,Neurocognitive Disorders,symptom,HAS_SYMPTOM
141,Unspecified Neurocognitive Disorder,Neurocognitive Disorders,disorder,Unknown etiology,SYM_Unknown etiology,Neurocognitive Disorders,symptom,HAS_SYMPTOM
141,Unspecified Neurocognitive Disorder,Neurocognitive Disorders,disorder,Memory problems,SYM_Memory problems,Neurocognitive Disorders,symptom,HAS_SYMPTOM
141,Unspecified Neurocognitive Disorder,Neurocognitive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
141,Unspecified Neurocognitive Disorder,Neurocognitive Disorders,disorder,Generalized Anxiety Disorder,Generalized Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
142,Autism Spectrum Disorder,Neurodevelopmental Disorders,disorder,Social communication deficits,SYM_Social communication deficits,Neurodevelopmental Disorders,symptom,HAS_SYMPTOM
142,Autism Spectrum Disorder,Neurodevelopmental Disorders,disorder,Restricted repetitive behaviors,SYM_Restricted repetitive behaviors,Neurodevelopmental Disorders,symptom,HAS_SYMPTOM
142,Autism Spectrum Disorder,Neurodevelopmental Disorders,disorder,Early developmental onset,SYM_Early developmental onset,Neurodevelopmental Disorders,symptom,HAS_SYMPTOM
142,Autism Spectrum Disorder,Neurodevelopmental Disorders,disorder,Social interaction difficulties,SYM_Social interaction difficulties,Neurodevelopmental Disorders,symptom,HAS_SYMPTOM
